------------ Data File Created By ActiGraph GT3X+ ActiLife v6.13.3 Firmware v1.7.2 date format M/d/yyyy at 90 Hz  Filter Normal -----------,,
Serial Number: TAS1E31150129,,
Start Time 08:58:00,,
Start Date 2/14/2019,,
Epoch Period (hh:mm:ss) 00:00:00,,
Download Time 09:03:03,,
Download Date 2/14/2019,,
Current Memory Address: 0,,
Current Battery Voltage: 4.15     Mode = 12,,
--------------------------------------------------,,
Accelerometer X,Accelerometer Y,Accelerometer Z
0.031,-0.012,0.973
0.031,-0.004,0.973
0.031,-0.004,0.973
0.031,-0.004,0.973
0.02,0,0.969
0.023,-0.004,0.965
0.027,-0.004,0.969
0.035,0.004,0.973
0.035,0,0.977
0.031,-0.004,0.973
0.031,0,0.977
0.027,0,0.973
0.031,0,0.977
0.027,-0.004,0.977
0.027,-0.008,0.973
0.027,-0.004,0.973
0.031,0,0.973
0.035,0,0.977
0.035,0.004,0.977
0.031,-0.004,0.973
0.031,-0.004,0.973
0.031,-0.008,0.973
0.031,-0.004,0.973
0.027,-0.008,0.973
0.027,-0.004,0.977
0.027,-0.008,0.977
0.027,-0.004,0.977
0.027,-0.004,0.973
0.031,-0.004,0.973
0.031,-0.008,0.973
0.031,0,0.977
0.035,0,0.977
0.031,0.004,0.977
0.031,0,0.973
0.035,0.004,0.973
0.031,-0.004,0.973
0.031,-0.004,0.977
0.027,-0.008,0.977
0.027,-0.004,0.973
0.027,-0.008,0.977
0.027,-0.008,0.973
0.027,-0.008,0.969
0.031,-0.012,0.973
0.031,-0.008,0.977
0.031,-0.008,0.98
0.035,-0.004,0.977
0.031,-0.008,0.977
0.027,-0.004,0.977
0.031,-0.008,0.973
0.02,-0.004,0.969
0.023,-0.004,0.973
0.027,0,0.973
0.027,0,0.977
0.031,0,0.977
0.035,0.004,0.977
0.031,0,0.973
0.027,-0.004,0.977
0.031,-0.004,0.977
0.031,-0.008,0.977
0.031,-0.004,0.977
0.031,-0.008,0.973
0.031,-0.004,0.973
0.031,-0.008,0.973
0.027,-0.004,0.977
0.027,0,0.969
0.027,-0.008,0.973
0.027,-0.004,0.973
0.027,-0.008,0.977
0.027,-0.008,0.977
0.031,-0.008,0.977
0.031,-0.008,0.98
0.027,-0.008,0.977
0.035,0,0.977
0.035,0.004,0.98
0.035,-0.004,0.977
0.031,-0.004,0.973
0.031,-0.004,0.973
0.031,-0.004,0.973
0.027,-0.008,0.969
0.031,-0.004,0.973
0.035,-0.004,0.969
0.031,-0.008,0.977
0.035,-0.012,0.977
0.035,-0.004,0.977
0.035,0,0.973
0.039,-0.004,0.973
0.031,-0.008,0.977
0.031,-0.008,0.98
0.027,0,0.969
0.027,0,0.973
0.027,0,0.973
0.027,0,0.977
0.027,0,0.977
0.031,-0.004,0.98
0.02,-0.004,0.98
0.027,-0.004,0.977
0.031,-0.008,0.973
0.027,-0.008,0.973
0.027,-0.008,0.973
0.027,-0.012,0.977
0.035,-0.004,0.977
0.039,0,0.973
0.031,-0.004,0.973
0.027,-0.004,0.973
0.031,-0.004,0.969
0.031,-0.004,0.969
0.027,0,0.965
0.027,-0.004,0.973
0.027,-0.008,0.977
0.027,-0.008,0.973
0.027,-0.008,0.973
0.027,-0.004,0.973
0.027,-0.008,0.973
0.027,-0.004,0.969
0.027,-0.008,0.973
0.031,-0.004,0.973
0.027,-0.008,0.973
0.031,-0.004,0.973
0.027,-0.008,0.973
0.027,-0.008,0.973
0.031,-0.008,0.973
0.027,0,0.973
0.031,0,0.977
0.035,0.004,0.977
0.035,-0.004,0.973
0.031,-0.004,0.977
0.031,-0.008,0.977
0.031,-0.008,0.977
0.027,-0.008,0.977
0.027,-0.004,0.977
0.027,-0.008,0.977
0.027,-0.004,0.977
0.031,-0.004,0.98
0.027,0,0.969
0.035,-0.004,0.977
0.039,-0.008,0.977
0.031,-0.008,0.973
0.031,-0.008,0.973
0.031,-0.004,0.973
0.023,0,0.969
0.027,0,0.977
0.031,-0.004,0.977
0.031,0,0.977
0.027,-0.004,0.98
0.027,-0.004,0.977
0.031,-0.008,0.973
0.027,-0.012,0.973
0.031,-0.004,0.977
0.031,-0.008,0.973
0.035,-0.004,0.977
0.031,-0.008,0.973
0.027,0,0.973
0.035,0,0.977
0.035,0,0.977
0.031,-0.004,0.977
0.031,-0.008,0.973
0.031,-0.008,0.973
0.027,-0.004,0.973
0.031,-0.004,0.973
0.031,-0.008,0.973
0.027,-0.008,0.973
0.027,0,0.977
0.027,0,0.973
0.031,-0.004,0.973
0.031,-0.008,0.969
0.031,-0.008,0.973
0.031,-0.008,0.977
0.027,-0.008,0.973
0.027,-0.008,0.973
0.027,-0.008,0.977
0.027,-0.008,0.977
0.027,-0.008,0.973
0.031,-0.008,0.973
0.027,-0.008,0.973
0.027,-0.008,0.977
0.027,-0.008,0.977
0.031,-0.008,0.977
0.031,-0.008,0.98
0.027,-0.008,0.98
0.031,-0.004,0.973
0.031,-0.004,0.973
0.027,-0.008,0.969
0.027,-0.004,0.973
0.027,-0.004,0.977
0.023,-0.004,0.973
0.027,-0.004,0.969
0.027,0.004,0.965
0.027,-0.004,0.969
0.027,-0.008,0.973
0.027,-0.012,0.977
0.031,-0.008,0.973
0.031,0,0.977
0.031,-0.004,0.977
0.031,0,0.973
0.031,-0.004,0.98
0.035,0,0.977
0.035,0,0.973
0.031,0,0.973
0.027,-0.004,0.973
0.027,0,0.973
0.031,0,0.973
0.031,-0.008,0.973
0.027,-0.008,0.977
0.027,-0.008,0.977
0.027,-0.004,0.973
0.027,-0.008,0.969
0.027,-0.008,0.977
0.031,-0.008,0.977
0.027,-0.004,0.977
0.031,-0.004,0.977
0.027,-0.008,0.977
0.027,-0.004,0.977
0.031,-0.004,0.977
0.031,0,0.973
0.031,-0.004,0.977
0.031,-0.004,0.977
0.027,-0.004,0.977
0.027,-0.004,0.973
0.031,0,0.973
0.027,0,0.977
0.031,0,0.977
0.027,-0.008,0.973
0.027,-0.004,0.973
0.027,-0.004,0.973
0.027,-0.008,0.969
0.031,-0.008,0.977
0.035,-0.008,0.977
0.035,-0.004,0.977
0.035,-0.004,0.977
0.023,-0.004,0.969
0.027,-0.008,0.977
0.027,0,0.969
0.031,-0.004,0.973
0.027,-0.008,0.973
0.027,0,0.973
0.031,-0.008,0.969
0.027,-0.008,0.973
0.027,-0.008,0.969
0.027,-0.008,0.973
0.027,-0.004,0.973
0.027,-0.004,0.973
0.027,-0.008,0.977
0.031,0.004,0.984
0.027,-0.004,0.973
0.027,-0.004,0.977
0.027,-0.004,0.977
0.031,-0.004,0.977
0.027,-0.004,0.977
0.027,-0.004,0.973
0.031,-0.008,0.973
0.027,0,0.973
0.031,-0.004,0.973
0.035,0,0.973
0.031,0,0.973
0.027,0.004,0.973
0.027,0.004,0.965
0.031,-0.004,0.969
0.027,0,0.973
0.027,-0.008,0.969
0.027,-0.008,0.973
0.027,-0.004,0.973
0.027,0,0.973
0.031,-0.004,0.973
0.027,-0.004,0.973
0.031,-0.004,0.973
0.031,0,0.973
0.031,0,0.969
0.031,0,0.965
0.027,0.004,0.969
0.027,0,0.977
0.031,0,0.977
0.031,0,0.977
0.031,0,0.969
0.031,0.004,0.973
0.027,0,0.969
0.031,0,0.973
0.031,0.004,0.973
0.031,0,0.977
0.031,0,0.977
0.031,-0.008,0.977
0.031,-0.012,0.977
0.031,-0.008,0.977
0.027,0,0.969
0.027,-0.004,0.973
0.027,-0.008,0.973
0.027,-0.008,0.973
0.027,0,0.977
0.027,-0.004,0.977
0.031,-0.004,0.973
0.031,-0.008,0.973
0.031,0,0.977
0.031,-0.008,0.977
0.031,-0.008,0.973
0.031,-0.004,0.973
0.031,-0.008,0.969
0.027,-0.012,0.973
0.027,-0.008,0.973
0.031,-0.004,0.973
0.027,-0.004,0.973
0.027,-0.004,0.977
0.031,-0.004,0.977
0.027,-0.008,0.973
0.027,-0.008,0.977
0.027,-0.004,0.98
0.027,-0.004,0.969
0.031,0,0.973
0.035,0,0.973
0.031,0.004,0.973
0.031,0.004,0.973
0.031,0,0.973
0.027,-0.004,0.969
0.027,-0.008,0.969
0.027,-0.008,0.977
0.031,-0.004,0.969
0.031,-0.004,0.973
0.031,-0.004,0.973
0.027,-0.008,0.965
0.031,-0.008,0.969
0.031,-0.004,0.973
0.02,-0.004,0.973
0.027,-0.008,0.977
0.027,-0.004,0.977
0.031,0,0.977
0.031,-0.004,0.98
0.031,0,0.977
0.031,-0.004,0.969
0.027,-0.008,0.973
0.027,0,0.973
0.031,0,0.969
0.031,0,0.969
0.031,-0.004,0.973
0.027,-0.008,0.973
0.027,-0.004,0.973
0.027,0,0.973
0.031,0,0.973
0.031,-0.004,0.973
0.027,-0.004,0.973
0.027,-0.008,0.973
0.031,-0.004,0.977
0.035,0,0.969
0.031,-0.004,0.977
0.027,-0.004,0.973
0.031,-0.008,0.973
0.027,-0.004,0.973
0.027,-0.004,0.973
0.027,-0.008,0.98
0.027,-0.012,0.969
0.031,-0.004,0.973
0.031,-0.004,0.977
0.031,-0.004,0.977
0.031,-0.008,0.977
0.031,-0.012,0.977
0.027,-0.008,0.973
0.027,-0.008,0.973
0.027,-0.012,0.977
0.027,-0.008,0.969
0.027,-0.004,0.973
0.027,-0.004,0.973
0.027,0,0.977
0.027,-0.004,0.969
0.027,-0.008,0.969
0.031,-0.008,0.973
0.027,-0.012,0.977
0.027,-0.012,0.973
0.02,-0.004,0.973
0.027,-0.004,0.977
0.035,0,0.973
0.031,-0.004,0.973
0.027,-0.008,0.977
0.031,0,0.977
0.035,0.004,0.973
0.031,0,0.977
0.027,0,0.969
0.027,0,0.973
0.031,-0.004,0.973
0.031,-0.008,0.977
0.027,-0.008,0.98
0.027,-0.008,0.98
0.031,-0.008,0.977
0.035,-0.008,0.977
0.031,-0.008,0.977
0.027,-0.004,0.973
0.031,-0.004,0.977
0.031,-0.004,0.98
0.031,-0.004,0.977
0.035,-0.004,0.969
0.031,-0.004,0.969
0.027,-0.004,0.969
0.031,-0.004,0.973
0.035,0,0.969
0.031,0,0.969
0.031,0,0.973
0.027,0,0.973
0.027,0,0.973
0.031,0,0.973
0.027,-0.004,0.969
0.027,-0.004,0.98
0.027,0.004,0.977
0.027,0,0.977
0.035,-0.004,0.977
0.031,-0.004,0.973
0.027,-0.008,0.973
0.035,-0.008,0.973
0.031,-0.008,0.973
0.031,0,0.977
0.031,-0.004,0.98
0.027,0,0.973
0.027,-0.008,0.973
0.027,0,0.973
0.016,-0.004,0.969
0.023,-0.004,0.977
0.027,0.004,0.973
0.027,0,0.973
0.027,0,0.973
0.031,-0.004,0.969
0.031,-0.004,0.969
0.035,0,0.977
0.031,-0.004,0.973
0.027,-0.004,0.969
0.027,-0.004,0.973
0.031,-0.008,0.977
0.027,-0.008,0.973
0.027,-0.004,0.98
0.027,-0.008,0.977
0.027,-0.008,0.977
0.031,-0.004,0.98
0.035,0,0.98
0.031,-0.004,0.98
0.031,-0.004,0.977
0.031,-0.004,0.973
0.031,-0.004,0.977
0.027,-0.004,0.977
0.027,-0.004,0.98
0.027,0,0.98
0.027,-0.004,0.977
0.031,-0.004,0.98
0.027,-0.008,0.977
0.031,-0.008,0.98
0.027,-0.004,0.973
0.027,-0.004,0.973
0.031,0,0.973
0.031,-0.004,0.973
0.031,0.004,0.965
0.027,-0.004,0.977
0.031,0,0.977
0.027,0,0.973
0.027,-0.008,0.973
0.027,-0.004,0.973
0.027,-0.004,0.973
0.027,-0.008,0.973
0.031,-0.008,0.977
0.031,-0.004,0.977
0.027,-0.004,0.98
0.031,-0.004,0.977
0.02,0,0.973
0.023,0,0.973
0.027,-0.004,0.973
0.031,0,0.98
0.031,0,0.977
0.031,-0.008,0.977
0.031,-0.012,0.977
0.027,-0.012,0.977
0.027,-0.008,0.977
0.027,-0.004,0.977
0.031,-0.004,0.969
0.031,-0.004,0.977
0.027,-0.004,0.977
0.027,0,0.977
0.027,-0.004,0.973
0.031,-0.008,0.977
0.031,-0.008,0.98
0.027,-0.004,0.98
0.027,-0.008,0.973
0.027,-0.004,0.973
0.027,-0.008,0.973
0.027,-0.004,0.977
0.027,-0.004,0.977
0.027,0,0.977
0.027,-0.004,0.973
0.027,-0.008,0.977
0.027,-0.004,0.977
0.031,-0.008,0.977
0.027,-0.004,0.977
0.027,-0.004,0.973
0.027,-0.004,0.973
0.027,-0.004,0.977
0.027,-0.004,0.977
0.027,-0.004,0.973
0.031,-0.004,0.977
0.031,-0.004,0.977
0.031,-0.004,0.977
0.031,-0.004,0.977
0.031,-0.008,0.977
0.035,-0.012,0.977
0.031,-0.004,0.977
0.027,-0.008,0.977
0.027,-0.004,0.977
0.027,-0.004,0.977
0.027,-0.004,0.977
0.023,0.004,0.977
0.031,-0.004,0.969
0.035,0,0.965
0.031,-0.004,0.973
0.027,-0.008,0.977
0.027,-0.012,0.973
0.027,-0.004,0.977
0.035,-0.004,0.977
0.031,0,0.973
0.031,-0.004,0.973
0.027,-0.004,0.977
0.027,-0.008,0.98
0.066,-0.004,0.973
0.191,0.02,0.973
0.223,0.051,0.977
0.184,0.055,0.977
0.043,0.004,0.98
-0.043,-0.016,0.969
-0.031,-0.016,0.965
-0.047,-0.031,0.977
-0.051,-0.039,0.973
0.012,-0.07,0.973
0.148,-0.039,0.977
0.164,0.008,0.977
0.039,-0.094,0.98
-0.035,-0.105,0.98
-0.09,-0.016,0.98
-0.09,0,0.984
-0.066,-0.047,0.984
0,0.02,0.965
0.027,0.035,0.988
0.016,-0.008,0.984
-0.043,-0.113,0.988
0.043,-0.043,0.992
0.098,-0.008,1
0.082,-0.043,0.996
0.063,-0.074,1
0.129,0.031,0.98
0.23,0.145,0.949
0.238,0.113,0.934
0.246,0.047,0.938
0.297,0.047,0.934
0.34,0.047,0.926
0.348,0.051,0.922
0.336,-0.012,0.93
0.391,0.051,0.898
0.398,-0.004,0.898
0.422,0.035,0.879
0.5,0.051,0.828
0.527,0.059,0.816
0.586,0.055,0.766
0.648,0.035,0.711
0.715,0.027,0.637
0.902,0.094,0.34
0.949,0.09,0.188
0.895,0.035,0.176
0.816,-0.023,0.18
0.906,-0.055,0.152
0.953,-0.027,-0.148
1.055,0.129,-0.355
0.832,-0.043,-0.258
0.973,0.055,-0.105
0.984,0.016,-0.125
0.988,0.008,-0.176
1.051,0.063,0.047
1.039,0.07,0.102
1.031,0.051,0.051
1.012,0.023,-0.012
1.008,0.023,-0.113
1.004,0.023,-0.152
1.031,0.004,-0.254
1.012,-0.055,-0.355
1.016,-0.031,-0.207
1.012,0.008,-0.207
1.008,0.035,-0.129
1.02,0.051,-0.043
1.012,0.047,-0.051
1.012,0.035,-0.035
1.004,0.004,-0.051
1.004,0.031,0.004
1.012,0.035,-0.016
1.012,0.027,-0.031
1.016,0.027,-0.027
1.012,0.027,-0.031
1.012,0.027,-0.035
1.02,0.027,-0.039
1.016,0.035,-0.066
1.016,0.039,-0.07
1.012,0.039,-0.035
1.012,0.023,0.02
1.004,0.027,-0.016
1,0.027,-0.031
1.008,0.027,-0.031
1.008,0.027,-0.031
1.012,0.027,-0.023
1.008,0.023,-0.023
1.008,0.023,-0.031
1.016,0.027,-0.039
1.012,0.023,-0.063
1.02,0.023,-0.078
1.016,0.023,-0.074
1.012,0.023,-0.063
1.008,0.023,-0.055
1.012,0.023,-0.055
1.008,0.027,-0.051
1.008,0.027,-0.063
1.023,0.02,-0.051
1,0.023,-0.094
1.012,0.031,-0.129
1.012,0.027,-0.109
1.016,0.023,-0.098
1.016,0.023,-0.086
1.016,0.027,-0.09
1.012,0.023,-0.082
1.008,0.023,-0.082
1.008,0.027,-0.09
1.012,0.023,-0.09
1.012,0.023,-0.086
1.012,0.027,-0.086
1.008,0.023,-0.086
1.008,0.02,-0.082
1.008,0.023,-0.078
1.012,0.023,-0.082
1.008,0.023,-0.082
1.008,0.031,-0.082
1.016,0.027,-0.082
1.012,0.031,-0.086
1.012,0.027,-0.086
1.012,0.023,-0.086
1.012,0.027,-0.082
1.012,0.031,-0.086
1.016,0.027,-0.086
1.012,0.023,-0.082
1.016,0.027,-0.086
1.008,0.027,-0.086
0.996,0.023,-0.09
1,0.023,-0.086
1.004,0.023,-0.086
1.012,0.023,-0.086
1.008,0.023,-0.086
1.012,0.023,-0.086
1.012,0.023,-0.082
1.008,0.023,-0.082
1.012,0.027,-0.086
1.008,0.023,-0.082
1.008,0.027,-0.086
1.008,0.027,-0.086
1.016,0.027,-0.086
1.02,0.027,-0.082
1.016,0.023,-0.082
1.012,0.023,-0.09
1.012,0.027,-0.086
1.012,0.027,-0.09
1.008,0.023,-0.086
1.008,0.023,-0.086
1.012,0.027,-0.086
1.012,0.023,-0.082
1.008,0.027,-0.082
1.008,0.023,-0.082
1.012,0.023,-0.082
1.012,0.027,-0.086
1.012,0.027,-0.086
1.012,0.023,-0.086
1.016,0.023,-0.082
1.016,0.027,-0.078
1.012,0.027,-0.086
1.012,0.023,-0.086
1.008,0.023,-0.086
1.004,0.027,-0.082
1.008,0.023,-0.082
1.012,0.023,-0.082
1.012,0.023,-0.082
1.012,0.023,-0.086
1.012,0.027,-0.082
1.016,0.031,-0.086
1.008,0.023,-0.082
1.012,0.023,-0.086
1.012,0.027,-0.09
1.012,0.023,-0.086
1.012,0.023,-0.086
1,0.023,-0.082
1.008,0.027,-0.086
1.012,0.031,-0.086
1.008,0.027,-0.082
1.008,0.027,-0.086
1.008,0.031,-0.082
1.016,0.031,-0.086
1.008,0.027,-0.086
1.012,0.023,-0.082
1.012,0.023,-0.082
1.012,0.023,-0.082
1.016,0.023,-0.086
1.012,0.023,-0.086
1.012,0.023,-0.086
1.012,0.02,-0.082
1.012,0.023,-0.082
1.008,0.027,-0.082
1.012,0.023,-0.086
1.012,0.023,-0.082
1.012,0.027,-0.082
1.012,0.027,-0.086
1.012,0.023,-0.082
1.012,0.027,-0.086
1.008,0.023,-0.086
1.016,0.023,-0.086
1.012,0.027,-0.086
1.012,0.027,-0.086
1.008,0.023,-0.086
1.004,0.023,-0.086
1.004,0.023,-0.082
1.004,0.023,-0.082
1.004,0.023,-0.086
1.008,0.027,-0.082
1.008,0.023,-0.082
1.012,0.023,-0.082
1.012,0.023,-0.082
1.008,0.023,-0.082
1.008,0.023,-0.086
1.008,0.023,-0.082
1.012,0.027,-0.086
1.008,0.027,-0.09
1.012,0.027,-0.082
1.012,0.023,-0.086
1.012,0.027,-0.082
1.012,0.023,-0.082
0.996,0.023,-0.086
1.004,0.023,-0.086
1.004,0.027,-0.082
1.008,0.02,-0.082
1.012,0.023,-0.082
1.012,0.02,-0.082
1.012,0.023,-0.09
1.012,0.023,-0.086
1.008,0.023,-0.086
1.012,0.027,-0.086
1.012,0.027,-0.082
1.012,0.027,-0.086
1.016,0.031,-0.086
1.012,0.027,-0.082
1.008,0.023,-0.09
1.008,0.023,-0.086
1.012,0.023,-0.086
1.012,0.023,-0.086
1.008,0.023,-0.086
1.012,0.023,-0.086
1.008,0.023,-0.086
1.012,0.02,-0.086
1.012,0.02,-0.09
1.012,0.023,-0.09
1.016,0.023,-0.09
1.012,0.023,-0.086
1.012,0.023,-0.086
1.012,0.023,-0.086
1.008,0.027,-0.082
1.008,0.02,-0.082
1.012,0.023,-0.078
1.004,0.023,-0.082
1.004,0.023,-0.086
1.004,0.023,-0.086
1.012,0.023,-0.086
1.008,0.023,-0.086
1.008,0.027,-0.09
1.012,0.027,-0.09
1.008,0.027,-0.082
1.004,0.023,-0.086
1.004,0.023,-0.082
1.008,0.023,-0.082
1.012,0.023,-0.082
1.008,0.023,-0.082
1.012,0.027,-0.082
1.004,0.027,-0.086
1.008,0.023,-0.086
1.004,0.023,-0.09
1.008,0.023,-0.09
1.012,0.023,-0.086
1.008,0.023,-0.09
1.012,0.02,-0.09
1.012,0.023,-0.086
1.008,0.02,-0.086
1.004,0.02,-0.082
1.008,0.02,-0.086
1.008,0.023,-0.082
1.008,0.023,-0.082
1.004,0.023,-0.082
1.012,0.027,-0.082
1.012,0.023,-0.082
1.012,0.023,-0.086
1.012,0.023,-0.086
1.012,0.027,-0.086
1.012,0.027,-0.086
1.012,0.023,-0.094
1.012,0.027,-0.09
1.008,0.023,-0.086
1.008,0.023,-0.082
1.008,0.023,-0.082
1.012,0.027,-0.082
1.012,0.027,-0.086
1.012,0.027,-0.086
1.016,0.023,-0.09
1.012,0.027,-0.086
1.012,0.027,-0.082
1.008,0.023,-0.082
1.012,0.023,-0.086
1.004,0.023,-0.082
1.004,0.023,-0.082
1.008,0.023,-0.082
1.008,0.027,-0.078
1.012,0.027,-0.082
1.008,0.023,-0.082
1.012,0.023,-0.086
1.008,0.023,-0.086
1.004,0.023,-0.086
1.008,0.023,-0.086
1.012,0.023,-0.09
1.016,0.027,-0.086
1.004,0.027,-0.09
1.004,0.027,-0.086
1.008,0.023,-0.086
1.016,0.023,-0.086
1.008,0.023,-0.086
1.012,0.031,-0.082
1.012,0.023,-0.082
1.012,0.031,-0.082
1.008,0.023,-0.082
1.012,0.027,-0.086
1.008,0.023,-0.082
1.008,0.023,-0.086
1.012,0.027,-0.082
1.012,0.023,-0.086
1.008,0.023,-0.086
1.008,0.027,-0.086
1.012,0.031,-0.086
1.008,0.031,-0.094
1.008,0.031,-0.09
1.012,0.027,-0.09
1.004,0.023,-0.086
1.004,0.023,-0.082
1.008,0.023,-0.082
1.012,0.023,-0.086
1.016,0.023,-0.086
1.012,0.023,-0.086
1.008,0.023,-0.082
1.004,0.023,-0.086
1.008,0.023,-0.086
1.016,0.027,-0.086
1.012,0.023,-0.082
1.012,0.023,-0.082
1.004,0.023,-0.086
1.004,0.023,-0.09
1.012,0.023,-0.09
1.012,0.023,-0.086
1.012,0.023,-0.086
1.008,0.023,-0.086
1.008,0.02,-0.082
1.012,0.023,-0.086
1.012,0.023,-0.086
1.016,0.023,-0.086
1.016,0.023,-0.086
1.016,0.023,-0.082
1.012,0.023,-0.086
1.004,0.027,-0.082
1.008,0.023,-0.086
1.004,0.027,-0.09
1.008,0.027,-0.09
1.008,0.023,-0.086
1.008,0.023,-0.082
1.016,0.023,-0.086
1.012,0.023,-0.086
1.008,0.023,-0.086
1.008,0.023,-0.086
1.012,0.027,-0.09
1.012,0.027,-0.086
1.012,0.023,-0.086
1.02,0.023,-0.086
1.012,0.023,-0.082
1.012,0.023,-0.082
1.012,0.023,-0.086
1.012,0.023,-0.082
1.008,0.023,-0.086
1.012,0.023,-0.086
1.012,0.023,-0.09
1.008,0.023,-0.086
1.004,0.023,-0.086
1.008,0.023,-0.086
1.008,0.023,-0.086
1.008,0.023,-0.086
1.016,0.023,-0.086
1.016,0.023,-0.082
1.012,0.031,-0.086
1.016,0.027,-0.086
1.016,0.023,-0.086
1.016,0.027,-0.086
1.012,0.027,-0.09
1.012,0.023,-0.09
1.008,0.023,-0.09
1.016,0.023,-0.086
1.016,0.023,-0.09
1.008,0.023,-0.086
1.012,0.023,-0.09
1.008,0.023,-0.094
1.016,0.027,-0.086
1.012,0.023,-0.086
1.012,0.027,-0.086
1.012,0.027,-0.086
1.012,0.031,-0.086
1.004,0.031,-0.09
1.008,0.027,-0.086
1.008,0.023,-0.09
1.008,0.023,-0.086
1.012,0.023,-0.082
1.012,0.023,-0.082
1.016,0.023,-0.086
1.016,0.027,-0.082
1.008,0.027,-0.082
1.004,0.023,-0.086
1.008,0.027,-0.082
1.008,0.031,-0.082
1.004,0.027,-0.086
1.008,0.023,-0.09
1.008,0.027,-0.086
1.012,0.027,-0.086
1.012,0.027,-0.09
1.012,0.027,-0.09
1.012,0.023,-0.086
1.016,0.023,-0.086
1.012,0.023,-0.086
1.012,0.023,-0.086
1.012,0.023,-0.086
1.012,0.023,-0.082
1.012,0.023,-0.086
1.02,0.023,-0.086
1.012,0.027,-0.09
1.012,0.027,-0.086
1.012,0.027,-0.082
1.016,0.023,-0.086
1.012,0.023,-0.086
1.016,0.023,-0.086
1.012,0.031,-0.086
1.012,0.035,-0.086
1.012,0.031,-0.086
1.008,0.027,-0.082
1.012,0.031,-0.086
1.012,0.027,-0.086
1.008,0.027,-0.086
1.012,0.027,-0.082
1.012,0.023,-0.086
1.012,0.023,-0.086
1.012,0.023,-0.082
1.012,0.023,-0.086
1.012,0.023,-0.086
1.004,0.031,-0.086
1.008,0.031,-0.082
1.012,0.031,-0.082
1.012,0.027,-0.086
1.008,0.027,-0.09
1.012,0.027,-0.086
1.016,0.027,-0.086
1.012,0.027,-0.086
1.012,0.023,-0.086
1.008,0.023,-0.086
1.016,0.023,-0.086
1.012,0.02,-0.086
1.012,0.023,-0.086
1.004,0.023,-0.082
1.008,0.023,-0.086
1.012,0.027,-0.086
1.012,0.023,-0.094
1.008,0.023,-0.086
1.012,0.023,-0.082
1.008,0.023,-0.082
1.012,0.023,-0.086
1.008,0.02,-0.086
1.016,0.023,-0.082
1.016,0.027,-0.086
1.02,0.027,-0.086
1.016,0.027,-0.082
1.016,0.031,-0.086
1.012,0.027,-0.09
1.012,0.027,-0.09
1.016,0.023,-0.086
1.008,0.023,-0.09
1.012,0.023,-0.086
1.012,0.027,-0.086
1.012,0.027,-0.082
1.016,0.027,-0.086
1.012,0.023,-0.082
1.008,0.023,-0.086
1.008,0.027,-0.082
1.012,0.031,-0.082
1.012,0.027,-0.086
1.012,0.027,-0.086
1.008,0.023,-0.09
1.012,0.023,-0.09
1.016,0.027,-0.086
1.012,0.023,-0.082
1.004,0.027,-0.086
1.008,0.027,-0.082
1.008,0.023,-0.082
1.012,0.023,-0.086
1.008,0.027,-0.086
1.012,0.023,-0.086
1.008,0.023,-0.086
1.012,0.023,-0.082
1.008,0.023,-0.082
1.004,0.023,-0.082
1.008,0.031,-0.086
1.012,0.031,-0.086
1.008,0.027,-0.086
1.012,0.027,-0.094
1.008,0.023,-0.09
1.008,0.023,-0.09
1.008,0.023,-0.082
1.012,0.023,-0.086
1.016,0.027,-0.09
1.02,0.027,-0.086
1.016,0.023,-0.086
1.012,0.023,-0.086
1.012,0.023,-0.082
1.008,0.027,-0.082
1.008,0.023,-0.078
1.016,0.027,-0.082
1.016,0.027,-0.086
1.008,0.027,-0.086
1.016,0.027,-0.086
1.012,0.027,-0.086
1.008,0.027,-0.082
1.012,0.027,-0.082
1.008,0.023,-0.086
1.008,0.023,-0.086
1.016,0.023,-0.086
1.012,0.02,-0.086
1.012,0.023,-0.082
1.012,0.023,-0.082
1.012,0.027,-0.086
1.016,0.027,-0.09
1.012,0.027,-0.086
1.008,0.023,-0.086
1.008,0.023,-0.082
1.008,0.023,-0.082
1.008,0.023,-0.082
1,0.031,-0.09
1.016,0.027,-0.09
1.012,0.027,-0.09
1.008,0.027,-0.086
1.012,0.027,-0.086
1.008,0.023,-0.082
1.016,0.023,-0.086
1.012,0.023,-0.086
1.008,0.02,-0.086
1.012,0.023,-0.086
1.016,0.023,-0.082
1.012,0.023,-0.082
1.008,0.02,-0.082
1.008,0.02,-0.082
1.008,0.023,-0.09
1.012,0.023,-0.09
1.012,0.027,-0.09
1.008,0.027,-0.09
1.012,0.023,-0.086
1.016,0.027,-0.086
1.012,0.027,-0.086
1.012,0.027,-0.082
1.008,0.023,-0.086
1.012,0.023,-0.082
1.012,0.027,-0.082
1.008,0.023,-0.082
1.012,0.023,-0.082
1.012,0.023,-0.086
1.012,0.02,-0.086
1.012,0.023,-0.082
1.012,0.023,-0.09
1.016,0.023,-0.09
1.016,0.023,-0.086
1.016,0.027,-0.082
1.012,0.023,-0.086
1.012,0.027,-0.082
1.012,0.023,-0.082
1.016,0.023,-0.082
1.016,0.027,-0.086
1.016,0.027,-0.09
1.008,0.031,-0.09
1.008,0.027,-0.09
1.012,0.027,-0.086
1.012,0.023,-0.082
1.012,0.023,-0.086
1.004,0.023,-0.082
1.008,0.023,-0.082
1.008,0.02,-0.09
